,caseid,topk_ids,topk_sims,neighbor_modes
84,1232539015,"['1238690465', '1242841729', '1238213131', '1238187283', '1240539167', '1247682881']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
85,1247684761,"['1237813149', '1232683593', '1237694523', '1244744573', '1245274147', '1238214557', '1239038167', '1238906341', '1239741847', '1251664745', '1237854425']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
86,1238877343,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
87,1236663639,"['1243208085', '1245220411', '1244694681', '1239464547', '1232771665', '1237202713']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
88,1239076509,"['1248444041', '1250819779', '1232799101', '1242478225', '1235837697', '1243856615', '1244711557', '1235594473', '1236921005', '1241180061', '1242221185', '1238719453', '1242900937', '1242484613']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
89,1239926521,"['1244747849', '1237955553', '1236839797', '1235066043', '1232495703', '1239464547', '1237202713', '1240702439']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
90,1245162397,"['1240404173', '1238326763', '1237703161']","[1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
91,1242596405,"['1235020261', '1240280699', '1242475779', '1237202713', '1247685451', '1240538867', '1236646579', '1235704303']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
92,1238767513,"['1236680891', '1255888239', '1238334911', '1242949965', '1237908399', '1239074583']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
93,1246304421,"['1251938959', '1241417589', '1232771081', '1238123093', '1240869833', '1255963461', '1240237203', '1241127319', '1238172703', '1236090989', '1237202631', '1237657031', '1239068641', '1235765253']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
94,1241313173,"['1234961321', '1246469937', '1242617657', '1235645411', '1239118373', '1234996097', '1241911507', '1238291061']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
95,1248582539,"['1242549027', '1238382397', '1232743813', '1243150369', '1238808497', '1240351381']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
96,1239074743,"['1243711257', '1237246663', '1255820567', '1237372171', '1236777429', '1240375131', '1241181521', '1237334025', '1243805855', '1239774489', '1242413267']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
97,1238944301,"['1238704213', '1235648031', '1246808679', '1239247283', '1242858959', '1249692981', '1246525205', '1238172303', '1235596983', '1240446391', '1245798503', '1243448581']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
98,1256030567,"['1239768329', '1237465153', '1237561619']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
99,1239549909,"['1239318803', '1232713511', '1235540395', '1235621371', '1239833551', '1237913933', '1236926581', '1232309619', '1236886133', '1239294257']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
100,1238875887,"['1235626345', '1255814281', '1243819105', '1239677211', '1237066445', '1237374137', '1237886241', '1237119079', '1234693501', '1239704651', '1242577367', '1237165843', '1251665857', '1244510409', '1232893997']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
101,1235765253,"['1239080931', '1232947387', '1246304421', '1251938959', '1241417589', '1239077715', '1232771081', '1242552289', '1238940675', '1239075749', '1238123093', '1240869833', '1239047867', '1255963461', '1240237203', '1235704573']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
102,1240730261,"['1249716071', '1238965295', '1240437037', '1237067281', '1237846163', '1240275951', '1238386939', '1237074371', '1247688027', '1241811145', '1242949001', '1238565149']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
103,1238257003,"['1236811057', '1237600429', '1232703031', '1237562083', '1237647355', '1237560335', '1245041537', '1239706073', '1236921647', '1242455481', '1234893129', '1242682629', '1237597293', '1232616931', '1237400307', '1251664787', '1234926211']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
104,1238914491,"['1232892543', '1237288381', '1243058809', '1239122361', '1237074607', '1245134417', '1243567433', '1244379387']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
105,1237246663,"['1243711257', '1239074743', '1255820567', '1237372171', '1236777429', '1240375131', '1241181521', '1237334025', '1243805855', '1239774489', '1242413267']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
106,1243712361,"['1236652513', '1236332691', '1236648193', '1237432373', '1236930803', '1247688065']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
107,1236899427,"['1241524999', '1238972075', '1237657003', '1242805373', '1237468969', '1242526459', '1244563177']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
108,1237562377,"['1238295283', '1239281629', '1242134923', '1238391153']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
109,1235432175,"['1239706099', '1242915551', '1257834279', '1237464259', '1236655675', '1232659739', '1255849291', '1246041505', '1255849401', '1249973011', '1238287505', '1246777865', '1246416659', '1245394849', '1241970909', '1236920355', '1249939543']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
110,1239074583,"['1236680891', '1238767513', '1239481771', '1255888239', '1238334911', '1242949965', '1237908399']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
111,1239736217,"['1241120139', '1242390371', '1249007517', '1234893477', '1238729665', '1237621599', '1247686181', '1236710403', '1236786883', '1237645519', '1239490359', '1238398129']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
112,1236598267,"['1241045831', '1235622377', '1239769375']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
113,1255849291,"['1237464259', '1236655675', '1232659739', '1255849401', '1238287505', '1246416659', '1245394849', '1236920355', '1249939543', '1246699243', '1234687571', '1245153803', '1240459383', '1242165477', '1238089375', '1236812269', '1247032419', '1237286569', '1235432175', '1236203049']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
114,1244083771,"['1234894013', '1242431895', '1236840441', '1237327465', '1244678211', '1244574851', '1240378669']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
115,1245294305,"['1242966839', '1247115143', '1239677749', '1238243901', '1236815317', '1238088415', '1251664723', '1235836439', '1237559191', '1239155429', '1242477833']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
116,1240431375,"['1251663211', '1235566423', '1247685549', '1236120839', '1255832917', '1242458983', '1242508899', '1237329331']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
117,1246796633,"['1244450575', '1243931835', '1240240813', '1251663775', '1236953037', '1242029091', '1240303363', '1238965295', '1240437037', '1237067281', '1237846163']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
118,1240460255,"['1247688065', '1238727379', '1241139847']","[0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
119,1236987209,"['1237119475', '1236986647', '1238453845', '1243855531', '1236673211']","[0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
120,1232309619,"['1236886133', '1239294257', '1235591943', '1237115403', '1239526155', '1236952855', '1247687961', '1235621137', '1236718177', '1238757381', '1239549909', '1239318803']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
121,1249716221,"['1242754539', '1237915091', '1237371065']","[1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
122,1237628705,"['1239899971', '1237074621', '1249716521', '1238338191', '1238778873', '1242876841', '1240564623']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
123,1238965295,"['1249716071', '1240437037', '1237067281', '1237846163', '1240275951', '1238386939', '1247688027', '1241811145', '1242949001', '1238565149', '1240730261', '1246796633']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
124,1242429475,"['1245920757', '1238965175']","[0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
125,1236920885,"['1237462891', '1255906915', '1243784727']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
126,1240190991,"['1238942867', '1234990381', '1239421755', '1245174693', '1255850343', '1242451763', '1239207547', '1242410613']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
127,1246488663,"['1237620629', '1255925419', '1237019683', '1236708901', '1243767127', '1234831353', '1245292357', '1235879677', '1235371485']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
128,1235271625,"['1242310871', '1245176503', '1239037475', '1245254869', '1240428597', '1236869757', '1236953303', '1242719089', '1242965979', '1239005653']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
129,1245176503,"['1242310871', '1235271625', '1239037475', '1245254869', '1240428597', '1236869757', '1236953303', '1242719089', '1242965979', '1239005653']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
130,1246041505,"['1249973011', '1246777865', '1240350793', '1239706099', '1235432175', '1242915551', '1257834279']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
131,1255790891,"['1236104881', '1239650847', '1243944799', '1235338221', '1239837409', '1237493331', '1237905023', '1251663221']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
132,1241153315,['1240144791'],[0.9],"{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
133,1255814281,"['1237756901', '1241068949', '1238875887']","[1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
134,1242915455,"['1242680419', '1236076897', '1233558897', '1245344061', '1242896237', '1239041375', '1239011305', '1256152997', '1245262933']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
135,1242476031,"['1235567217', '1238135347', '1237696291', '1243583467', '1236491179', '1236352587', '1241830007', '1238682319', '1237656859', '1235355395', '1237858653', '1242526779']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
136,1242876841,"['1237628705', '1239899971', '1237074621', '1236881073']","[0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
137,1237530803,"['1236986367', '1244379387', '1243819503']","[1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
138,1238778613,"['1237495517', '1232683805']","[1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
139,1242455827,"['1242454997', '1251900045', '1242983617', '1245063697']","[1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 1}"
140,1255849401,"['1237464259', '1236655675', '1232659739', '1255849291', '1238287505', '1246416659', '1245394849', '1236920355', '1249939543', '1246699243', '1234687571', '1245153803', '1240459383', '1242165477', '1238089375', '1236812269', '1247032419', '1237286569', '1235432175', '1236203049']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
141,1240556317,['1240600215'],[0.8],"{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
142,1238243821,"['1242526779', '1238514437', '1238560409', '1237024805', '1237397519', '1237068167', '1231467131', '1239001863']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
143,1236652307,"['1239629245', '1237533841', '1232933559', '1255850519', '1239162081', '1242460533', '1249693963', '1236987199', '1236570665', '1237847419', '1236986243', '1243567949', '1240488503', '1243991159', '1257249377', '1236890381', '1237566753', '1247115143', '1239677749', '1240144791']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
144,1244467457,"['1243765823', '1236890029', '1237562169', '1237493331', '1237905023', '1240324165']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
145,1251666213,['1239289263'],[0.9],"{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
146,1235371485,"['1238073435', '1246816221', '1239704357', '1241068801', '1238914651', '1237855911', '1239742091', '1235703975', '1237645377', '1246524271', '1239197291', '1246488663']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
147,1241574337,"['1242357085', '1237119475', '1238767643']","[0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
148,1236203049,"['1239676285', '1242644935', '1239285931', '1239155855', '1238195763', '1239628845', '1238514109', '1235594073', '1232659739', '1255849291', '1255849401']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
149,1242880519,"['1236715881', '1238254047', '1237562769', '1242409737', '1238087609', '1232817869', '1237603617', '1238631701', '1235822051', '1240351539', '1245293683', '1235203937', '1242391121']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
150,1255906473,"['1241069929', '1242595739', '1242427829', '1242459209', '1235737569', '1246278991']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
151,1238288223,"['1255813355', '1245222715', '1240519639', '1239082285', '1242553833', '1237026907', '1255952113', '1232890967', '1238882805', '1241094765', '1239736327', '1232941521']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
152,1240327439,['1242485609'],[0.9],"{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 1}"
153,1245222715,"['1255813355', '1238288223', '1240519639', '1239082285', '1242553833', '1237026907', '1255952113', '1232890967', '1238882805', '1241094765', '1239736327', '1232941521']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
154,1242458983,"['1237329331', '1249716311', '1240431375']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
155,1237524515,"['1238594717', '1237742547']","[1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
156,1236890029,"['1243765823', '1244467457', '1237562169', '1237493331', '1237905023', '1240324165']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
157,1238115515,"['1246402981', '1240376155', '1240488491', '1239496373', '1245059367', '1236524231', '1251667111', '1236678297', '1238195583', '1237806597', '1237558423']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
158,1241642457,"['1239155429', '1242477833', '1242595431', '1240489789', '1237246961', '1240086209', '1242432175', '1243022503', '1245253653', '1239667329', '1242897135']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
159,1249967639,"['1239357543', '1247407313', '1237125437']","[0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
