,caseid,topk_ids,topk_sims,neighbor_modes
84,1237180573,"['1236091411', '1238851655', '1237558929', '1239165049', '1235723131']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
85,1232890971,"['1235020261', '1243820059', '1235323831', '1257099773', '1238243917', '1239677025', '1235849913', '1255887477']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
86,1243059271,"['1240495173', '1246304421', '1235765253', '1232771081', '1238033043', '1238123093', '1239577167', '1244711557', '1238908109', '1245424181', '1237074435', '1240323703', '1237400307', '1238512833', '1232536265', '1243513805']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
87,1242640179,"['1236352587', '1247064795', '1237906117', '1235808529']","[0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
88,1242984649,"['1248444041', '1242915801', '1242390371', '1239044017', '1235704303', '1236648193', '1235566465', '1232532393', '1244060775']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
89,1248444041,"['1242984649', '1242915801', '1242390371', '1239044017', '1235704303', '1236648193', '1235566465', '1232532393', '1244060775']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
90,1242391121,"['1242596405', '1247693265', '1237160981', '1237647457', '1238875801', '1237204157', '1237600429', '1237858473', '1243819503', '1240696189', '1236986233']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
91,1240459041,['1241524999'],[1.0],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
92,1242310871,"['1238767643', '1234718691', '1245476513', '1235371463']","[1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
93,1232539015,"['1236959411', '1242699317']","[0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
94,1247684761,"['1238391153', '1242428533', '1237530197', '1237813149', '1239685285', '1235207747', '1250987613', '1232518079', '1237202631', '1242838925', '1238906341', '1246524271', '1232536265', '1243513805', '1235691037']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
95,1235490395,"['1232523251', '1242526067', '1244493869', '1238770661', '1242949965', '1243310089', '1235489025', '1249716387', '1236673211', '1238848479', '1241313173', '1232692099', '1240711261']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
96,1236663639,"['1238915281', '1236986449', '1235595559', '1237024661', '1239711329', '1236425783', '1234802201']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
97,1238198067,"['1235338743', '1259387173', '1244729431', '1245141765', '1238336737']","[1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
98,1242526067,"['1232523251', '1235490395', '1244493869', '1238770661', '1242949965', '1243310089', '1235489025', '1249716387', '1236673211', '1238848479', '1241313173', '1232692099', '1240711261']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
99,1243429429,"['1235358987', '1238204705', '1236890427', '1246543677', '1240401991', '1239074513', '1237372349', '1235066043', '1238030691', '1234991753', '1239466253', '1244870453']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
100,1242596405,"['1242391121', '1247693265', '1237160981', '1237647457', '1238875801', '1237204157', '1237600429', '1237858473', '1243819503']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
101,1255832591,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
102,1246304421,"['1240495173', '1243059271', '1235765253', '1232771081', '1238033043', '1238123093', '1239577167', '1244711557', '1238908109', '1245424181', '1237074435', '1240323703', '1237400307', '1238512833', '1232536265', '1243513805']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
103,1241313173,"['1240711261', '1236714969', '1232523251', '1235490395', '1242526067', '1244493869', '1244744779', '1238770661']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
104,1248582539,['1238774715'],[1.0],"{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
105,1239074743,"['1236779385', '1245200373', '1235849913']","[1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
106,1256030567,"['1237561619', '1251567459', '1239224177', '1255813523', '1236622711', '1242933159', '1232659739', '1239356449', '1239281629']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
107,1235765253,"['1240495173', '1243059271', '1246304421', '1232771081', '1238033043', '1238123093', '1239577167', '1244711557', '1238908109', '1245424181', '1237074435', '1240323703', '1237400307']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
108,1237523237,"['1235705013', '1236313829', '1240378945', '1239073307', '1238343539', '1233558897']","[1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
109,1243711437,"['1236988715', '1240763481', '1242413267', '1236929981', '1242413807', '1239421755', '1239117865', '1239247283', '1241893075', '1245012877', '1235023871', '1245297729', '1242825337', '1246776503', '1237068167', '1240023611', '1237955219']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
110,1240730261,['1234986171'],[0.9],"{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
111,1238257003,"['1244870453', '1238341347', '1238935711', '1234863299', '1236811057']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
112,1245221159,"['1237439219', '1236629815', '1237562061', '1241018803', '1236921647', '1234644597', '1237702933', '1239497045', '1242453211', '1238977205', '1242479007']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
113,1235432175,"['1232197083', '1237074709', '1237495517', '1240144791', '1255850519', '1236755525', '1256030957']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
114,1242950203,"['1241288113', '1243988791', '1235370643', '1235465973', '1237644703', '1237602651', '1239039181', '1247693069', '1241095203']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
115,1239736217,['1247686049'],[1.0],"{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
116,1236598267,"['1236717895', '1236622755', '1239079247', '1243767127', '1237524657', '1242133211', '1239082799', '1235595603', '1238346975', '1243412135', '1242163821', '1237657031']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
117,1246471497,"['1238030703', '1232750055', '1238129817', '1237807433', '1240352709', '1237529095']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
118,1244083771,['1232692233'],[0.9],"{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 1}"
119,1245294305,"['1239705275', '1239000557', '1237954891', '1238342135', '1236896023', '1232940607']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 1}"
120,1247686049,['1239736217'],[1.0],"{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
121,1237803621,['1247688227'],[0.9],"{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
122,1236543951,"['1238882805', '1237806755', '1242985491', '1237202515']","[1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
123,1246796633,"['1237654467', '1237067281']","[1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
124,1242430285,"['1238118625', '1236482523', '1239038783']","[0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
125,1240460255,"['1242041151', '1235822051', '1238391387', '1236505375', '1235322503', '1237607685', '1238343539', '1242752589']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
126,1237628705,"['1235705031', '1240738573', '1239957919', '1240401523', '1237428423', '1239039145', '1241642457']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
127,1241045649,"['1238081725', '1237403535', '1237807433', '1240352709', '1237529095', '1237600755', '1241168003']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
128,1242429475,"['1234991651', '1243819105']","[1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
129,1236920885,"['1242698661', '1236677851', '1237648281', '1240600215']","[1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
130,1243712025,"['1236456091', '1247684961', '1240696189', '1236986233', '1237027271', '1232943583', '1238093993', '1235594473', '1243567433', '1240400615', '1247685749', '1242556009', '1239249341']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
131,1238847067,"['1239215991', '1236591899', '1240429433', '1239281195', '1237401181', '1242577679', '1242719029', '1255813041', '1246230975']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
132,1246041505,"['1237562335', '1237604039', '1255999741', '1232743815', '1242897135', '1240349635', '1239081537']","[1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
133,1255814205,"['1240251757', '1238138095', '1234831351', '1239833787', '1232947387']","[1.0, 1.0, 1.0, 1.0, 1.0]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
134,1255790891,"['1236680891', '1239037773']","[0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
135,1255814281,"['1237169877', '1237403535']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
136,1242476031,['1237798319'],[0.8],"{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 2, '334h': 2, '333c': 1, '330c': 2, '355e': 1}"
137,1238935727,"['1237025581', '1237886241']","[1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
138,1237530803,"['1238295283', '1234693501', '1243472219', '1238838969', '1237030193']","[1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
139,1236579059,['1241020639'],[1.0],"{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
140,1237531341,"['1236632893', '1237399907', '1234896329', '1237167917', '1241066287', '1237030297', '1235705147', '1239994543', '1238854365', '1238906527', '1236783431', '1243729473', '1232814869', '1237757615', '1237566753', '1237531087']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 2, '355e': 2}"
141,1236961479,"['1245255621', '1240349907']","[0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
142,1236652307,"['1239629245', '1236815317', '1240798665', '1236812529', '1238767937', '1255887991', '1232518813']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
143,1244467457,"['1243709777', '1236952701', '1239519927', '1238729841', '1236677691', '1232838069', '1237858373', '1238897483', '1241042507']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 1, '355e': 2}"
144,1251666213,"['1247693029', '1238884721']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
145,1235371485,['1245254631'],[1.0],"{'327d': 2, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
146,1241574337,"['1244609507', '1237032125', '1238877869', '1240462011', '1234754671', '1255787573', '1236647941', '1243566585', '1235065665', '1241182059', '1237496469', '1253305355', '1232331101']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 2, '332g': 2, '334b': 2, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
147,1236203049,"['1235688683', '1256004905', '1243746043', '1237607495', '1238086517', '1240564623', '1237206815', '1238332091', '1237559847', '1240674057']","[1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
148,1255461387,"['1242640091', '1255887953', '1239162081', '1232811883', '1238346841', '1242858985']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
149,1245222715,"['1238676871', '1244779965', '1236814353', '1243820831', '1237253055', '1255999741', '1232743815', '1242455493', '1242897135', '1240349635', '1237167205']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
150,1249716249,"['1244544799', '1235680533', '1240027585', '1237283989', '1236317617', '1241067633']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
151,1250515537,"['1236208691', '1240428741', '1232197149', '1238288673', '1237206537', '1249778341', '1237833997', '1246280145', '1236922965', '1238877839', '1232691077', '1237530437', '1237533889']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 2}"
152,1242458983,"['1236781183', '1249937987', '1242617657', '1236881073', '1240963147', '1241982357', '1239433275', '1242699317', '1234796785', '1235538837', '1235675061']","[1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
153,1238025939,"['1238959575', '1236715279']","[0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 2, '333c': 1, '330c': 2, '355e': 2}"
154,1236890029,"['1240854905', '1251663221', '1239706921', '1237806695', '1243748333', '1237858373', '1238897483', '1241042507', '1246143609']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
155,1238115515,[],[],"{'327d': None, '331a': None, '333a': None, '334c': None, '332g': None, '334b': None, '334h': None, '333c': None, '330c': None, '355e': None}"
156,1241642457,"['1235705031', '1240738573', '1237628705', '1242985491', '1239957919', '1240401523', '1237202515', '1237428423', '1239039145']","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
157,1235793401,"['1243909695', '1245199191', '1242430979', '1242284785', '1245198373', '1237531005', '1237471859', '1244608947', '1239082875', '1238172703', '1245221759', '1237858473']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 1, '334b': 1, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
158,1249967639,"['1235680021', '1239867565', '1249999917', '1238195713', '1242167993', '1238073435']","[1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
159,1239839433,"['1236713601', '1242134923', '1238686221', '1244060775']","[1.0, 1.0, 1.0, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 1, '334h': 1, '333c': 1, '330c': 1, '355e': 1}"
160,1238326763,"['1240505957', '1242477833', '1238169969', '1234997127', '1243810249']","[1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 2, '333c': 1, '330c': 1, '355e': 2}"
161,1239037773,"['1236680891', '1255790891']","[1.0, 0.9]","{'327d': 1, '331a': 2, '333a': 1, '334c': 1, '332g': 1, '334b': 2, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
162,1238135347,"['1235567217', '1236811877', '1238394797']","[1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 2}"
163,1242821097,"['1242500399', '1239012693', '1238672515', '1239526687', '1232856347']","[1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 2, '334c': 2, '332g': 1, '334b': 2, '334h': 2, '333c': 2, '330c': 1, '355e': 2}"
164,1242428533,"['1238391153', '1247684761', '1237530197', '1237813149', '1239685285', '1235207747', '1250987613', '1232518079', '1237202631', '1242838925', '1238906341', '1246524271', '1251900045', '1232536265', '1243513805', '1235691037']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 1}"
165,1237019861,"['1241067633', '1236646015', '1245367809', '1243892483', '1250290703']","[1.0, 0.9, 0.9, 0.9, 0.9]","{'327d': 2, '331a': 2, '333a': 1, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 1, '330c': 2, '355e': 1}"
166,1237607495,"['1240564623', '1237206815', '1238332091', '1237559847', '1242950313', '1236203049', '1235688683']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 2, '331a': 1, '333a': 2, '334c': 2, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 2, '355e': 2}"
167,1236629815,"['1237439219', '1245221159', '1237562061', '1241018803', '1236921647', '1234644597', '1237702933', '1239497045', '1242453211', '1238977205', '1242479007']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","{'327d': 1, '331a': 1, '333a': 1, '334c': 1, '332g': 2, '334b': 1, '334h': 1, '333c': 2, '330c': 1, '355e': 1}"
